source,name,formula,class,collapsed_spectra_count
RRUFF,Devilline,CaCu4(SO4)2(OH)6·3H2O,Sulfates,8
RRUFF,Devitoite,Ba6Fe^2+^7Fe^3+^2(Si4O12)2(PO4)2(CO3)O2(OH)4,Silicates,3
RRUFF,Dewindtite,H2Pb3(UO2)6O4(PO4)4·12H2O,Phosphates,8
RRUFF,Diaboleite,CuPb2Cl2(OH)4,Oxides / hydroxides,16
RRUFF,Diadochite,Fe^3+^2(PO4)(SO4)(OH)·6H2O,Phosphates,8
RRUFF,Diamond,C,Other classes,127
RRUFF,Diaoyudaoite,NaAl11O17,Oxides / hydroxides,13
RRUFF,Diaphorite,Ag3Pb2Sb3S8,Sulfides,8
RRUFF,Diaspore,AlO(OH),Oxides / hydroxides,65
RRUFF,Dickinsonite-(KMnNa),K(NaMn)CaNa3AlMn13(PO4)12(OH)2,Phosphates,12
RRUFF,Dickite,Al2Si2O5(OH)4,Silicates,14
RRUFF,Dickthomssenite,MgV2O6·7H2O,Oxides / hydroxides,6
RRUFF,Diegogattaite,Na2CaCu2Si8O20·H2O,Silicates,6
RRUFF,Dietrichite,ZnAl2(SO4)4·22H2O,Sulfates,5
RRUFF,Dietzeite,Ca2(IO3)2(CrO4)·H2O,Oxides / hydroxides,6
RRUFF,Digenite,Cu1.8S,Sulfides,6
RRUFF,Dingdaohengite-(Ce),"(Ce,La)4Fe^2+^(Ti,Fe^2+^,Mg,Fe^3+^)2Ti2Si4O22",Silicates,6
RRUFF,Dinilawiite,[Pb4OAl(OH)6]2(S2O3)2·(S2O3)(H2O)5,Oxides / hydroxides,5
RRUFF,Diopside,CaMgSi2O6,Silicates,419
RRUFF,Dioptase,CuSiO3·H2O,Silicates,49
RRUFF,Dixenite,Cu^1+^Fe^3+^Mn^2+^14(As^5+^O4)(As^3+^O3)5(SiO4)2(OH)6,Silicates,6
RRUFF,Djerfisherite,"K6(Fe,Cu,Ni)25S26Cl",Halides,7
RRUFF,Djurleite,Cu31S16,Sulfides,20
RRUFF,Dmisteinbergite,Ca(Al2Si2O8),Silicates,8
RRUFF,Dmitryvarlamovite,Ti2(Fe^3+^Nb)O8,Oxides / hydroxides,2
RRUFF,Dolerophanite,Cu2O(SO4),Sulfates,14
RRUFF,Dolomite,CaMg(CO3)2,Carbonates,160
RRUFF,Domeykite,Cu3As,Other classes,6
RRUFF,Dondoellite,Ca2Fe(PO4)2·2H2O,Phosphates,12
RRUFF,Donnayite-(Y),NaSr3CaY(CO3)6·3H2O,Carbonates,5
RRUFF,Donpeacorite,"(Mn,Mg)MgSi2O6",Silicates,6
RRUFF,Downsite,K2(MoO3)3(SO4)·4H2O,Sulfates,1
RRUFF,Dozyite,Mg7Al2(Si4Al2)O15(OH)12,Silicates,6
RRUFF,Dravite,NaMg3Al6(Si6O18)(BO3)3(OH)3(OH),Silicates,153
RRUFF,Dresserite,Ba2Al4(CO3)4(OH)8·3H2O,Carbonates,6
RRUFF,Dreyerite,Bi(VO4),Vanadates,6
RRUFF,Dufrenoysite,Pb2As2S5,Sulfides,8
RRUFF,Duftite,PbCu(AsO4)(OH),Arsenates,16
RRUFF,Dugganite,Pb3Zn3(TeO6)(AsO4)2,Arsenates,6
RRUFF,Dukeite,Bi^3+^24Cr^6+^8O57(OH)6·3H2O,Oxides / hydroxides,6
RRUFF,Dumortierite,AlAl6BSi3O18,Silicates,16
RRUFF,Dundasite,PbAl2(CO3)2(OH)4·H2O,Carbonates,16
RRUFF,Durangite,NaAl(AsO4)F,Arsenates,12
RRUFF,Dussertite,BaFe^3+^3(AsO4)(AsO3OH)(OH)6,Arsenates,12
RRUFF,Dwornikite,Ni(SO4)·H2O,Sulfates,7
RRUFF,Dypingite,Mg5(CO3)4(OH)2·5H2O,Carbonates,14
RRUFF,Dyscrasite,Ag3+xSb1-x(x≈0.2),Other classes,6
RRUFF,Eakerite,Ca2Sn^4+^Al2Si6O18(OH)2·2H2O,Silicates,6
RRUFF,Earlshannonite,Mn^2+^Fe^3+^2(PO4)2(OH)2·4H2O,Phosphates,6
RRUFF,Eastonite,KAlMg2(Si2Al2)O10(OH)2,Silicates,8
RRUFF,Ebnerite,(NH4)Zn(PO4),Phosphates,3
RRUFF,Ecdemite,Pb6As^3+^2O7Cl4,Oxides / hydroxides,6
RRUFF,Eckermannite,NaNa2(Mg4Al)Si8O22(OH)2,Silicates,38
RRUFF,Eclarite,"(Cu,Fe)Pb9Bi12S28",Sulfides,6
RRUFF,Eddavidite,Cu12Pb2O15Br2,Oxides / hydroxides,8
RRUFF,Edenite,NaCa2Mg5(Si7Al)O22(OH)2,Silicates,78
RRUFF,Edgarbaileyite,Hg^1+^6Si2O7,Silicates,2
RRUFF,Edgarite,FeNb3S6,Sulfides,6
RRUFF,Edingtonite,Ba(Si3Al2)O10·4H2O,Silicates,62
RRUFF,Edoylerite,Hg^2+^3(Cr^6+^O4)S2,Oxides / hydroxides,6
RRUFF,Edwindavisite,Cu(C2O4)(NH3),Oxides / hydroxides,6
RRUFF,Effenbergerite,BaCuSi4O10,Silicates,12
RRUFF,Eglestonite,([Hg^1+^]2)3OCl3(OH),Oxides / hydroxides,12
RRUFF,Ehrleite,Ca2ZnBe(PO4)2(PO3OH)·4H2O,Phosphates,6
RRUFF,Eirikite,KNa6Be2(Si15Al3)O39F2,Silicates,8
RRUFF,Eitelite,Na2Mg(CO3)2,Carbonates,6
RRUFF,Ekanite,Ca2ThSi8O20,Silicates,13
RRUFF,Ekatite,"(Fe^3+^,Fe^2+^,Zn)12(AsO3)6(AsO3,SiO3OH)2(OH)6",Silicates,6
RRUFF,Elaliite,(Fe^2+^8Fe^3+^)(PO4)O8,Phosphates,2
RRUFF,Elbaite,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Silicates,195
RRUFF,Elkinstantonite,Fe4(PO4)2O,Phosphates,2
RRUFF,Ellenbergerite,"Mg6(Mg,Ti,Zr,[box])2(Al,Mg)6Si8O28(OH)10",Silicates,7
RRUFF,Elliottite,NaMgAl3(PO4)2F6·9H2O,Phosphates,3
RRUFF,Elpasolite,K2NaAlF6,Halides,6
RRUFF,Elpidite,Na2ZrSi6O15·3H2O,Silicates,22
RRUFF,Elyite,CuPb4(SO4)O2(OH)4·H2O,Sulfates,14
RRUFF,Emeleusite,Na2LiFe^3+^Si6O15,Silicates,6
RRUFF,Emmonsite,Fe^3+^2(Te^4+^O3)3·2H2O,Oxides / hydroxides,16
RRUFF,Emplectite,CuBiS2,Sulfides,4
RRUFF,Empressite,AgTe,Other classes,2
RRUFF,Enargite,Cu3AsS4,Sulfides,32
RRUFF,Englishite,K3Na2Ca10Al15(OH)7(PO4)21·26H2O,Phosphates,6
RRUFF,Enstatite,Mg2Si2O6,Silicates,245
RRUFF,Eosphorite,Mn^2+^Al(PO4)(OH)2·H2O,Phosphates,44
RRUFF,Ephesite,NaLiAl2(Si2Al2)O10(OH)2,Silicates,6
RRUFF,Epididymite,Na2Be2Si6O15·H2O,Silicates,68
RRUFF,Epidote,Ca2(Al2Fe^3+^)[Si2O7][SiO4]O(OH),Silicates,273
RRUFF,Epiebnerite,(NH4)Zn(PO4),Phosphates,3
RRUFF,Epistilbite,Ca3[Si18Al6O48]·16H2O,Silicates,6
RRUFF,Epistolite,(Na[box])Nb2Na3Ti(Si2O7)2O2(OH)2(H2O)4,Silicates,6
RRUFF,Epsomite,Mg(SO4)·7H2O,Sulfates,8
RRUFF,Erdite,NaFeS2·2H2O,Oxides / hydroxides,6
RRUFF,Ericaite,Fe^2+^3B7O13Cl,Oxides / hydroxides,12
RRUFF,Ericssonite,BaMn^2+^2Fe^3+^(Si2O7)O(OH),Silicates,14
RRUFF,Eriochalcite,CuCl2·2H2O,Oxides / hydroxides,6
RRUFF,Erionite-Ca,Ca5[Si26Al10O72]·30H2O,Silicates,22
RRUFF,Erionite-K,K10[Si26Al10O72]·30H2O,Silicates,6
RRUFF,Erionite-Na,Na10[Si26Al10O72]·30H2O,Silicates,6
RRUFF,Erlichmanite,OsS2,Sulfides,7
RRUFF,Ermeloite,Al(PO4)·H2O,Phosphates,2
RRUFF,Ernstite,"(Mn^2+^,Fe^3+^)Al(PO4)(OH,O)2",Phosphates,6
RRUFF,Erythrite,Co3(AsO4)2·8H2O,Carbonates,40
RRUFF,Erythrosiderite,K2Fe^3+^Cl5·H2O,Oxides / hydroxides,6
RRUFF,Eskebornite,CuFeSe2,Other classes,8
RRUFF,Eskolaite,Cr2O3,Oxides / hydroxides,6
RRUFF,Espadaite,Na4Ca3Mg2[AsO3(OH)]2[AsO2(OH)2]10(H2O)6·H2O,Sulfates,3
RRUFF,Esperite,PbCa2(ZnSiO4)3,Silicates,13
RRUFF,Esseneite,CaFe^3+^AlSiO6,Silicates,6
RRUFF,Ettringite,Ca6Al2(SO4)3(OH)12·27H2O,Sulfates,6
RRUFF,Eucairite,CuAgSe,Other classes,5
RRUFF,Euchlorine,KNaCu3O(SO4)3,Sulfates,6
RRUFF,Euchroite,Cu2(AsO4)(OH)·3H2O,Arsenates,8
RRUFF,Euclase,BeAlSiO4(OH),Silicates,54
RRUFF,Eucryptite,LiAlSiO4,Silicates,6
RRUFF,Eudialyte,"Na15Ca6Fe3Zr3Si(Si25O73)(O,OH,H2O)3(Cl,OH)2",Silicates,71
RRUFF,Eudidymite,Na2Be2Si6O15·H2O,Silicates,12
RRUFF,Eulytine,Bi4(SiO4)3,Silicates,15
RRUFF,Eurekadumpite,"(Cu,Zn)16(Te^4+^O3)2(AsO4)3Cl(OH)18·7H2O",Arsenates,6
RRUFF,Euxenite-(Y),Y(NbTi)O6,Oxides / hydroxides,16
RRUFF,Evanichite,Pb6Cr^3+^(Cr^6+^O4)2(SO4)(OH)7FCl,Sulfates,6
RRUFF,Evansite,Al3(PO4)(OH)6·8H2O,Phosphates,6
RRUFF,Eveite,Mn^2+^2(AsO4)(OH),Arsenates,6
RRUFF,Ezcurrite,Na2B5O7(OH)3·2H2O,Oxides / hydroxides,6
RRUFF,Ezochiite,Cu^+^(Rh^3+^Pt^4+^)S4,Sulfides,2
RRUFF,Faheyite,Be2Mn^2+^Fe^3+^2(PO4)4·6H2O,Phosphates,6
RRUFF,Fairbankite,Pb^2+^12(Te^4+^O3)11(SO4),Sulfates,4
RRUFF,Fairfieldite,Ca2Mn^2+^(PO4)2·2H2O,Phosphates,15
RRUFF,Faizievite,Li6K2Na(Ca6Na)Ti4(Si6O18)2(Si12O30)F2,Silicates,6
RRUFF,Famatinite,Cu3SbS4,Sulfides,12
RRUFF,Farringtonite,Mg3(PO4)2,Phosphates,6
RRUFF,Faujasite-Ca,"(Ca,Na,Mg)2(Si,Al)12O24·15H2O",Silicates,8
RRUFF,Faujasite-Mg,"(Mg,Na,K,Ca)2(Si,Al)12O24·15H2O",Silicates,8
RRUFF,Faustite,ZnAl6(PO4)4(OH)8·4H2O,Phosphates,6
RRUFF,Fayalite,Fe^2+^2(SiO4),Silicates,108
RRUFF,Fe2SiO4spinel,?,Unknown formula,1
RRUFF,Fedotovite,K2Cu3O(SO4)3,Sulfates,7
RRUFF,Feklichevite,"Na11Ca9(Fe^3+^,Fe^2+^)2Zr3Nb(Si25O73)(OH,H2O,Cl,O)5",Silicates,8
RRUFF,Felsobanyaite,Al4(SO4)(OH)10·4H2O,Sulfates,14
RRUFF,Fenaksite,KNaFe^2+^Si4O10,Silicates,8
RRUFF,Fencooperite,Ba6Fe^3+^3Si8O23(CO3)2Cl3·H2O,Silicates,6
RRUFF,Ferberite,Fe^2+^(WO4),Tungstates,121
RRUFF,Fergusonite-(Ce),CeNbO4·0.3H2O,Borates,6
RRUFF,Fernandinite,"(Ca,Na,K)0.9(V^5+^,V^4+^,Fe^2+^,Ti)8O20·4H2O",Oxides / hydroxides,6
RRUFF,Ferri-pedrizite,NaLi2(Mg2Fe^3+^2Li)Si8O22(OH)2,Silicates,7
RRUFF,Ferri-winchite,[box](NaCa)(Mg4Fe^3+^)Si8O22(OH)2,Silicates,13
RRUFF,Ferriallanite-(Ce),CaCe(Fe^3+^AlFe^2+^)[Si2O7][SiO4]O(OH),Silicates,5
RRUFF,Ferriallanite-(La),CaLa(Fe^3+^AlFe^2+^)[Si2O7][SiO4]O(OH),Silicates,6
RRUFF,Ferricopiapite,Fe^3+^0.67Fe^3+^4(SO4)6(OH)2·20H2O,Sulfates,6
RRUFF,Ferrierite-K,"(K,Na)5(Si31Al5)O72·18H2O",Silicates,4
RRUFF,Ferrierite-Mg,"[Mg2(K,Na)2Ca0.5](Si29Al7)O72·18H2O",Silicates,24
RRUFF,Ferrilotharmeyerite,CaZnFe^3+^(AsO4)2(OH)·H2O,Arsenates,8
RRUFF,Ferrimolybdite,Fe^3+^2(Mo^6+^O4)3·7H2O,Oxides / hydroxides,14
RRUFF,Ferrinatrite,Na3Fe^3+^(SO4)3·3H2O,Sulfates,6
RRUFF,Ferriphoxite,[(NH4)2K(H2O)][Fe^3+^(HPO4)2(C2O4)],Phosphates,3
RRUFF,Ferrisurite,Pb2.4Fe^3+^2Si4O10(CO3)1.7(OH)3·nH2O,Silicates,10
RRUFF,Ferro-actinolite,[box]Ca2(Mg2.5-0.0Fe^2+^2.5-5.0)Si8O22(OH)2,Silicates,20
RRUFF,Ferro-edenite,NaCa2Fe^2+^5(Si7Al)O22(OH)2,Silicates,6
RRUFF,Ferro-ferri-fluoro-leakeite,NaNa2(Fe^2+^2Fe^3+^2Li)Si8O22F2,Silicates,6
RRUFF,Ferro-gedrite,[box]Fe^2+^2(Fe^2+^3Al2)(Si6Al2)O22(OH)2,Silicates,13
RRUFF,Ferro-holmquistite,[box]Li2(Fe^2+^3Al2)Si8O22(OH)2,Silicates,7
RRUFF,Ferro-katophorite,Na(NaCa)(Fe^2+^4Al)(Si7Al)O22(OH)2,Silicates,8
RRUFF,Ferro-pargasite,NaCa2(Fe^2+^4Al)(Si6Al2)O22(OH)2,Silicates,7
RRUFF,Ferroalluaudite,NaFe^2+^Fe^3+^2(PO4)3,Phosphates,6
RRUFF,Ferrobobfergusonite,[box]Na2Fe^2+^5Fe^3+^Al(PO4)6,Phosphates,6
RRUFF,Ferrobustamite,CaFe^2+^Si2O6,Silicates,6
RRUFF,Ferroceladonite,KFe^2+^Fe^3+^Si4O10(OH)2,Silicates,8
RRUFF,Ferroericssonite,BaFe^2+^2Fe^3+^(Si2O7)O(OH),Silicates,6
RRUFF,Ferrofettelite,[Ag6As2S7][Ag10FeAs2S8],Sulfides,6
RRUFF,Ferrohogbomite-2N2S,"(Fe,Mg,Zn,Al)3(Al,Ti,Fe)8O15(OH)",Oxides / hydroxides,12
RRUFF,Ferrokentbrooksite,"Na15Ca6Fe^2+^3Zr3Nb(Si25O73)(O,OH,H2O)3(F,Cl)2",Silicates,5
RRUFF,Ferrokesterite,Cu2FeSnS4,Sulfides,12
RRUFF,Ferronigerite-2N1S,"(Al,Fe,Zn)2(Al,Sn)6O11(OH)",Oxides / hydroxides,6
RRUFF,Ferronordite-(Ce),Na3SrCeFe^2+^Si6O17,Silicates,8
RRUFF,Ferroselite,FeSe2,Other classes,7
RRUFF,Ferrosilite,Fe^2+^2Si2O6,Silicates,16
RRUFF,Ferrostrunzite,Fe^2+^Fe^3+^2(PO4)2(OH)2·6H2O,Phosphates,8
RRUFF,Ferrowodginite,Fe^2+^Sn^4+^Ta2O8,Oxides / hydroxides,8
RRUFF,Ferrowyllieite,NaNaFe^2+^(Fe^2+^Al)(PO4)3,Phosphates,15
RRUFF,Fersmanite,"Ca4(Na,Ca)4(Ti,Nb)4(Si2O7)2O8F3",Silicates,6
RRUFF,Fersmite,CaNb2O6,Oxides / hydroxides,6
RRUFF,Feruvite,CaFe^2+^3(Al5Mg)(Si6O18)(BO3)3(OH)3(OH),Silicates,6
RRUFF,Fetiasite,"(Fe^2+^,Fe^3+^,Ti^4+^)3O2As^3+^2O5",Oxides / hydroxides,8
RRUFF,Fettelite,[Ag6As2S7][Ag10HgAs2S8],Sulfides,12
RRUFF,Fianelite,Mn^2+^2V2O7·2H2O,Oxides / hydroxides,2
RRUFF,Fibroferrite,Fe^3+^(SO4)(OH)·5H2O,Sulfates,6
RRUFF,Fiedlerite,Pb3Cl4F(OH)·H2O,Oxides / hydroxides,6
RRUFF,Filatovite,"K(Al,Zn)2(As,Si)2O8",Silicates,6
RRUFF,Fillowite,Na3CaMn^2+^11(PO4)9,Phosphates,6
RRUFF,Fingerite,Cu11O2(VO4)6,Vanadates,8
RRUFF,Finnemanite,Pb5(As^3+^O3)3Cl,Oxides / hydroxides,12
RRUFF,Fizelyite,Ag5Pb14Sb21S48,Sulfides,24
RRUFF,Flaggite,Pb4Cu^2+^4Te^6+^2(SO4)2O11(OH)2(H2O),Sulfates,1
RRUFF,Flamite,"Ca8-x(Na,K)x(SiO4)4-x(PO4)x",Silicates,2
RRUFF,Fleischerite,Pb3Ge(SO4)2(OH)6·3H2O,Sulfates,8
RRUFF,Florkeite,(K3Ca2Na)[Al8Si8O32]·12H2O,Silicates,6
RRUFF,Fluellite,Al2(PO4)F2(OH)·7H2O,Phosphates,8
RRUFF,Fluoborite,Mg3(BO3)F3,Borates,6
RRUFF,Fluocerite-(Ce),CeF3,Halides,5
RRUFF,Fluor-buergerite,NaFe^3+^3Al6(Si6O18)(BO3)3O3F,Silicates,24
RRUFF,Fluor-dravite,NaMg3Al6(Si6O18)(BO3)3(OH)3F,Silicates,6
RRUFF,Fluor-elbaite,Na(Li1.5Al1.5)Al6(Si6O18)(BO3)3(OH)3F,Silicates,6
RRUFF,Fluor-liddicoatite,Ca(Li2Al)Al6(Si6O18)(BO3)3(OH)3F,Silicates,12
RRUFF,Fluor-rewitzerite,[(H2O)K]Mn2(Al2Ti)(PO4)4(OF)(H2O)10·4H2O,Phosphates,3
RRUFF,Fluor-uvite,CaMg3(Al5Mg)(Si6O18)(BO3)3(OH)3F,Silicates,44
RRUFF,Fluorapatite,Ca5(PO4)3F,Phosphates,314
RRUFF,Fluorapophyllite-(K),KCa4Si8O20F·8H2O,Silicates,94
RRUFF,Fluorbritholite-(Ce),"(Ce,Ca)5(SiO4)3F",Silicates,5
RRUFF,Fluorcalciobritholite,"(Ca,REE)5(SiO4,PO4)3F",Silicates,6
RRUFF,Fluorcalciomicrolite,"(Ca,Na,[box])2Ta2O6F",Oxides / hydroxides,59
RRUFF,Fluorcalciopyrochlore,"(Ca,Na)2(Nb,Ti)2O6F",Oxides / hydroxides,16
RRUFF,Fluorcalcioromeite,"(Ca,Na)2Sb^5+^2O6F",Oxides / hydroxides,6
RRUFF,Fluorcarmoite-(BaNa),Ba[box]Na2Na2[box]CaMg13Al(PO4)11(PO3OH)F2,Phosphates,3
RRUFF,Fluorellestadite,Ca5(SiO4)1.5(SO4)1.5F,Silicates,6
RRUFF,Fluorite,CaF2,Halides,77
RRUFF,Fluorlamprophyllite,(SrNa)Ti2Na3Ti(Si2O7)2O2F2,Silicates,6
RRUFF,Fluorluanshiweiite,KLiAl1.5[box]0.5(Si3.5Al0.5)O10F2,Silicates,2
RRUFF,Fluormacraeite,[(H2O)K]Mn2(Fe2Ti)(PO4)4(OF)(H2O)10·4H2O,Phosphates,3
RRUFF,Fluornatromicrolite,(Na1.5Bi0.5)Ta2O6F,Oxides / hydroxides,14
RRUFF,Fluoro-edenite,NaCa2Mg5(Si7Al)O22F2,Silicates,7
RRUFF,Fluoro-richterite,Na(NaCa)Mg5Si8O22F2,Silicates,50
RRUFF,Fluorophlogopite,KMg3(Si3Al)O10F2,Silicates,124
RRUFF,Fluorsigaiite,Ca2Sr3(PO4)3F,Phosphates,3
RRUFF,Foitite,[box](Fe^2+^2Al)Al6(Si6O18)(BO3)3(OH)3(OH),Silicates,22
RRUFF,Foordite,Sn^2+^Nb2O6,Oxides / hydroxides,6
RRUFF,Footemineite,Ca2Mn^2+^5Be4(PO4)6(OH)4·6H2O,Phosphates,7
RRUFF,Fornacite,CuPb2(CrO4)(AsO4)(OH),Arsenates,12
RRUFF,Forsterite,Mg2(SiO4),Silicates,253
RRUFF,Foshagite,Ca4(SiO3)3(OH)2,Silicates,8
RRUFF,Fourmarierite,Pb1-xO3-2x(UO2)4(OH)4+2x·4H2O,Oxides / hydroxides,6
RRUFF,Francevillite,Ba(UO2)2(VO4)2·5H2O,Vanadates,8
RRUFF,Franciscanite,Mn^2+^6(V^5+^[box])(SiO4)2O3(OH)3,Silicates,8
RRUFF,Franckeite,Pb21.7Sn9.3Fe4.0Sb8.1S56.9,Sulfides,10
RRUFF,Franconite,NaNb2O5(OH)·3H2O,Oxides / hydroxides,6
RRUFF,Frankamenite,K3Na3Ca5Si12O30F3(OH)·H2O,Silicates,8
RRUFF,Franklinite,ZnFe^3+^2O4,Oxides / hydroxides,14
RRUFF,Franksousaite,PbCu(Se^6+^O4)(OH)2,Oxides / hydroxides,6
RRUFF,Fredrikssonite,Mg2Mn^3+^O2(BO3),Borates,6
RRUFF,Freieslebenite,AgPbSbS3,Sulfides,8
RRUFF,Fresnoite,Ba2TiO(Si2O7),Silicates,8
RRUFF,Friedelite,Mn^2+^8Si6O15(OH)10,Silicates,12
RRUFF,Frolovite,Ca[B(OH)4]2,Borates,6
RRUFF,Frondelite,(Mn^2+^0.5Fe^3+^0.5)2Fe^3+^3(PO4)3(OH)5,Phosphates,8
RRUFF,Froodite,PdBi2,Other classes,7
RRUFF,Fuchunite,Ba(C2H3O3)2(C2H4O3)2,Oxides / hydroxides,2
RRUFF,Fulbrightite,Ca(VO)2(AsO4)2·4H2O,Arsenates,3
RRUFF,Furutobeite,"(Cu,Ag)6PbS4",Sulfides,8
RRUFF,Gadolinite-(Y),Y2Fe^2+^Be2O2(SiO4)2,Silicates,28
RRUFF,Gadolinium gallium garnet,?,Unknown formula,27
RRUFF,Gagarinite-(Y),NaCaYF6,Halides,2
RRUFF,Gageite,Mn^2+^21Si8O27(OH)20,Silicates,6
RRUFF,Gahnite,ZnAl2O4,Oxides / hydroxides,29
RRUFF,Gaidonnayite,Na2ZrSi3O9·2H2O,Silicates,14
RRUFF,Gaitite,Ca2Zn(AsO4)2·2H2O,Arsenates,6
RRUFF,Gajardoite,KCa0.5As^3+^4O6Cl2·5H2O,Oxides / hydroxides,3
RRUFF,Galaxite,Mn^2+^Al2O4,Oxides / hydroxides,6
RRUFF,Galeite,Na15(SO4)5ClF4,Sulfates,14
RRUFF,Galena,PbS,Sulfides,16
RRUFF,Galenobismutite,PbBi2S4,Sulfides,6
RRUFF,Galkhaite,(Hg5Cu)CsAs4S12,Sulfides,6
RRUFF,Galuskinite,Ca7(SiO4)3(CO3),Silicates,2
RRUFF,Gamagarite,Ba2Fe^3+^(VO4)2(OH),Vanadates,8
RRUFF,Ganomalite,Pb9Ca6(Si2O7)4(SiO4)O,Silicates,8
RRUFF,Garnet,?,Unknown formula,6
RRUFF,Garronite-Ca,Ca3(Al6Si10O32)·14H2O,Silicates,6
RRUFF,Gartrellite,PbCuFe^3+^(AsO4)2(OH)·H2O,Arsenates,6
RRUFF,Garyansellite,Mg2Fe^3+^(PO4)2(OH)·2H2O,Phosphates,6
RRUFF,Gaspeite,Ni(CO3),Carbonates,22
RRUFF,Gatumbaite,CaAl2(PO4)2(OH)2·H2O,Phosphates,6
RRUFF,Gaudefroyite,Ca4Mn^3+^3(BO3)3(CO3)O3,Carbonates,8
RRUFF,Gaylussite,Na2Ca(CO3)2·5H2O,Carbonates,40
RRUFF,Gearksutite,CaAlF4(OH)·H2O,Oxides / hydroxides,8
RRUFF,Gedrite,[box]Mg2(Mg3Al2)(Si6Al2)O22(OH)2,Silicates,8
RRUFF,Gehlenite,Ca2Al(SiAl)O7,Silicates,50
RRUFF,Geikielite,MgTiO3,Oxides / hydroxides,8
RRUFF,Gelosaite,BiMo^6+^(2-5x)Mo^5+^6xO7(OH)·H2O(0<x<0.4),Oxides / hydroxides,8
RRUFF,Geminite,Cu^2+^(AsO3OH)·H2O,Sulfates,12
RRUFF,Genthelvite,Be3Zn4(SiO4)3S,Silicates,8
RRUFF,Georgbarsanovite,"Na12(Mn,Sr,REE)3Ca6Fe^2+^3Zr3NbSi25O76Cl2·H2O",Silicates,6
RRUFF,Georgbokiite,Cu5O2(Se^4+^O3)2Cl2,Oxides / hydroxides,6
RRUFF,Georgechaoite,KNaZrSi3O9·2H2O,Silicates,6
RRUFF,Georgerobinsonite,Pb4(CrO4)2(OH)2FCl,Oxides / hydroxides,6
RRUFF,Gerdtremmelite,ZnAl2(AsO4)(OH)5,Arsenates,6
RRUFF,Gerhardtite,Cu2(NO3)(OH)3,Nitrates,8
RRUFF,Germanite,Cu13Fe2Ge2S16,Sulfides,9
RRUFF,Gersdorffite,NiAsS,Sulfides,21
RRUFF,Gerstleyite,"Na2(Sb,As)8S13·2H2O",Oxides / hydroxides,14
RRUFF,Gerstmannite,Mn^2+^MgZn(SiO4)(OH)2,Silicates,6
RRUFF,Getchellite,SbAsS3,Sulfides,16
RRUFF,Gianellaite,(Hg2N)2(SO4)(H2O)x,Sulfates,6
RRUFF,Gibbsite,Al(OH)3,Oxides / hydroxides,3
RRUFF,Gillardite,Cu3NiCl2(OH)6,Oxides / hydroxides,12
RRUFF,Gillespite,BaFe^2+^Si4O10,Silicates,13
RRUFF,Gillulyite,Tl2As7.5Sb0.3S13,Sulfides,6
RRUFF,Gilmarite,Cu^2+^3(AsO4)(OH)3,Arsenates,6
RRUFF,Giniite,Fe^2+^Fe^3+^4(PO4)4(OH)2·2H2O,Phosphates,8
RRUFF,Ginorite,Ca2B14O20(OH)6·5H2O,Oxides / hydroxides,6
RRUFF,Gismondine-Ca,Ca2(Si4Al4)O16·8H2O,Silicates,8
RRUFF,Gladiusite,Fe^3+^2Fe^2+^4(PO4)(OH)11·H2O,Phosphates,6
RRUFF,Glass-(Ce),?,Unknown formula,4
RRUFF,Glass-(Dy),?,Unknown formula,4
RRUFF,Glass-(Er),?,Unknown formula,4
RRUFF,Glass-(Eu),?,Unknown formula,4
RRUFF,Glass-(Gd),?,Unknown formula,4
RRUFF,Glass-(Ho),?,Unknown formula,4
RRUFF,Glass-(La),?,Unknown formula,4
RRUFF,Glass-(Lu),?,Unknown formula,4
RRUFF,Glass-(Nd),?,Unknown formula,4
RRUFF,Glass-(Pr),?,Unknown formula,4
RRUFF,Glass-(Sm),?,Unknown formula,4
RRUFF,Glass-(Tb),?,Unknown formula,4
RRUFF,Glass-(Tm),?,Unknown formula,4
RRUFF,Glass-(Y),?,Unknown formula,4
RRUFF,Glass-(Yb),?,Unknown formula,4
RRUFF,Glauberite,Na2Ca(SO4)2,Sulfates,14
RRUFF,Glaucocerinite,"(Zn1-xAlx)(SO4)x/2(OH)2·nH2O(x<0.5,n>3x/2)",Sulfates,6
RRUFF,Glaucodot,(Co0.5Fe0.5)AsS,Sulfides,13
RRUFF,Glauconite,"(K,Na)(Fe^3+^,Al,Mg)2(Si,Al)4O10(OH)2",Silicates,6
RRUFF,Glaucophane,[box]Na2(Mg3Al2)Si8O22(OH)2,Silicates,24
RRUFF,Glecklerite,Na(C2H3O3),Oxides / hydroxides,6
RRUFF,Glucine,CaBe4(PO4)2(OH)4·0.5H2O,Phosphates,6
RRUFF,Glushinskite,Mg(C2O4)·2H2O,Oxides / hydroxides,6
RRUFF,Gmelinite-Ca,Ca2(Si8Al4)O24·11H2O,Silicates,13
RRUFF,Gmelinite-Na,Na4(Si8Al4)O24·11H2O,Silicates,62
RRUFF,Godovikovite,(NH4)Al(SO4)2,Sulfates,6
RRUFF,Goedkenite,Sr2Al(PO4)2(OH),Phosphates,12
RRUFF,Goethite,FeO(OH),Oxides / hydroxides,33
RRUFF,Gold,Au,Other classes,6
RRUFF,Goldfieldite,(Cu4[box]2)Cu6Te4S13,Sulfides,6
